Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,DOM_00_18
2021-01-01,9,Sant Andreu,63,Navas,200,9094,57,3
2021-01-01,9,Sant Andreu,63,Navas,200,9094,10,4
2021-01-01,9,Sant Andreu,63,Navas,200,9094,4,5
2021-01-01,9,Sant Andreu,63,Navas,200,9095,624,1
2021-01-01,9,Sant Andreu,63,Navas,200,9095,130,2
2021-01-01,9,Sant Andreu,63,Navas,200,9095,76,3
2021-01-01,9,Sant Andreu,63,Navas,200,9095,18,4
2021-01-01,9,Sant Andreu,63,Navas,200,9095,1,5
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10001,521,1
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10001,89,2
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10001,43,3
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10001,4,4
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10001,5,5
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10002,608,1
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10002,100,2
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10002,58,3
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10002,5,4
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10003,534,1
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10003,70,2
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10003,59,3
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10003,1,4
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10003,5,5
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10004,509,1
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10004,80,2
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10004,63,3
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10004,9,4
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10004,1,5
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10005,538,1
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10005,86,2
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10005,39,3
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10005,6,4
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10006,621,1
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10006,94,2
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10006,61,3
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10006,10,4
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10006,1,5
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10007,461,1
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10007,51,2
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10007,45,3
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10007,4,4
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10007,1,5
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10008,651,1
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10008,86,2
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10008,44,3
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10008,8,4
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10008,1,5
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10009,594,1
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10009,83,2
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10009,36,3
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10009,7,4
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10010,625,1
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10010,96,2
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10010,45,3
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10010,5,4
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10010,2,5
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10011,423,1
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10011,60,2
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10011,34,3
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10011,1,4
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10012,595,1
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10012,85,2
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10012,60,3
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10012,6,4
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10012,4,5
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10013,473,1
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10013,66,2
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10013,54,3
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10013,3,4
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10013,3,5
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10014,515,1
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10014,66,2
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10014,38,3
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10014,9,4
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10014,1,5
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10015,668,1
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10015,98,2
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10015,52,3
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10015,8,4
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10015,4,5
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10016,425,1
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10016,46,2
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10016,32,3
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10016,5,4
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10017,556,1
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10017,71,2
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10017,49,3
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10017,10,4
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10017,3,5
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10018,479,1
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10018,87,2
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10018,43,3
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10018,5,4
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10018,1,5
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10019,550,1
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10019,72,2
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10019,40,3
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10019,6,4
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10020,492,1
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10020,71,2
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10020,41,3
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10020,5,4
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10020,6,5
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10021,435,1
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10021,69,2
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10021,37,3
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10021,7,4
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10021,3,5
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10022,458,1
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10022,84,2
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10022,27,3
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10022,8,4
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10022,1,5
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10023,478,1
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10023,60,2
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10023,50,3
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10023,5,4
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10023,3,5
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10024,435,1
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10024,85,2
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10024,56,3
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10024,10,4
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10024,4,5
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10025,459,1
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10025,62,2
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10025,38,3
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10025,7,4
2021-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10025,4,5
2021-01-01,10,Sant Martí,65,el Clot,205,10026,460,1
2021-01-01,10,Sant Martí,65,el Clot,205,10026,85,2
2021-01-01,10,Sant Martí,65,el Clot,205,10026,54,3
2021-01-01,10,Sant Martí,65,el Clot,205,10026,11,4
2021-01-01,10,Sant Martí,65,el Clot,205,10026,1,5
2021-01-01,10,Sant Martí,65,el Clot,205,10027,513,1
2021-01-01,10,Sant Martí,65,el Clot,205,10027,62,2
2021-01-01,10,Sant Martí,65,el Clot,205,10027,49,3
2021-01-01,10,Sant Martí,65,el Clot,205,10027,6,4
2021-01-01,10,Sant Martí,65,el Clot,205,10028,536,1
2021-01-01,10,Sant Martí,65,el Clot,205,10028,95,2
2021-01-01,10,Sant Martí,65,el Clot,205,10028,53,3
2021-01-01,10,Sant Martí,65,el Clot,205,10028,8,4
2021-01-01,10,Sant Martí,65,el Clot,205,10028,2,5
2021-01-01,10,Sant Martí,65,el Clot,205,10029,421,1
2021-01-01,10,Sant Martí,65,el Clot,205,10029,77,2
2021-01-01,10,Sant Martí,65,el Clot,205,10029,53,3
2021-01-01,10,Sant Martí,65,el Clot,205,10029,10,4
2021-01-01,10,Sant Martí,65,el Clot,205,10029,1,5
2021-01-01,10,Sant Martí,65,el Clot,205,10030,545,1
2021-01-01,10,Sant Martí,65,el Clot,205,10030,90,2
2021-01-01,10,Sant Martí,65,el Clot,205,10030,62,3
2021-01-01,10,Sant Martí,65,el Clot,205,10030,8,4
2021-01-01,10,Sant Martí,65,el Clot,205,10031,565,1
2021-01-01,10,Sant Martí,65,el Clot,205,10031,81,2
2021-01-01,10,Sant Martí,65,el Clot,205,10031,30,3
2021-01-01,10,Sant Martí,65,el Clot,205,10031,7,4
2021-01-01,10,Sant Martí,65,el Clot,205,10031,3,5
2021-01-01,10,Sant Martí,65,el Clot,206,10032,406,1
2021-01-01,10,Sant Martí,65,el Clot,206,10032,76,2
2021-01-01,10,Sant Martí,65,el Clot,206,10032,51,3
2021-01-01,10,Sant Martí,65,el Clot,206,10032,4,4
2021-01-01,10,Sant Martí,65,el Clot,206,10033,335,1
2021-01-01,10,Sant Martí,65,el Clot,206,10033,33,2
2021-01-01,10,Sant Martí,65,el Clot,206,10033,12,3
2021-01-01,10,Sant Martí,65,el Clot,206,10033,4,4
2021-01-01,10,Sant Martí,65,el Clot,206,10034,528,1
2021-01-01,10,Sant Martí,65,el Clot,206,10034,75,2
2021-01-01,10,Sant Martí,65,el Clot,206,10034,67,3
2021-01-01,10,Sant Martí,65,el Clot,206,10034,16,4
2021-01-01,10,Sant Martí,65,el Clot,206,10034,2,5
2021-01-01,10,Sant Martí,65,el Clot,206,10035,496,1
2021-01-01,10,Sant Martí,65,el Clot,206,10035,118,2
2021-01-01,10,Sant Martí,65,el Clot,206,10035,113,3
2021-01-01,10,Sant Martí,65,el Clot,206,10035,9,4
2021-01-01,10,Sant Martí,65,el Clot,206,10035,1,5
2021-01-01,10,Sant Martí,65,el Clot,206,10036,350,1
2021-01-01,10,Sant Martí,65,el Clot,206,10036,105,2
2021-01-01,10,Sant Martí,65,el Clot,206,10036,72,3
2021-01-01,10,Sant Martí,65,el Clot,206,10036,7,4
2021-01-01,10,Sant Martí,65,el Clot,206,10036,1,5
2021-01-01,10,Sant Martí,65,el Clot,206,10037,308,1
2021-01-01,10,Sant Martí,65,el Clot,206,10037,46,2
2021-01-01,10,Sant Martí,65,el Clot,206,10037,42,3
2021-01-01,10,Sant Martí,65,el Clot,206,10037,5,4
2021-01-01,10,Sant Martí,65,el Clot,206,10037,1,5
2021-01-01,10,Sant Martí,65,el Clot,206,10234,602,1
2021-01-01,10,Sant Martí,65,el Clot,206,10234,68,2
2021-01-01,10,Sant Martí,65,el Clot,206,10234,51,3
2021-01-01,10,Sant Martí,65,el Clot,206,10234,8,4
2021-01-01,10,Sant Martí,65,el Clot,206,10234,2,5
2021-01-01,10,Sant Martí,65,el Clot,207,10038,521,1
2021-01-01,10,Sant Martí,65,el Clot,207,10038,86,2
2021-01-01,10,Sant Martí,65,el Clot,207,10038,46,3
2021-01-01,10,Sant Martí,65,el Clot,207,10038,5,4
2021-01-01,10,Sant Martí,65,el Clot,207,10038,2,5
2021-01-01,10,Sant Martí,65,el Clot,207,10039,551,1
2021-01-01,10,Sant Martí,65,el Clot,207,10039,95,2
2021-01-01,10,Sant Martí,65,el Clot,207,10039,66,3
2021-01-01,10,Sant Martí,65,el Clot,207,10039,14,4
2021-01-01,10,Sant Martí,65,el Clot,207,10039,2,5
2021-01-01,10,Sant Martí,65,el Clot,207,10040,614,1
2021-01-01,10,Sant Martí,65,el Clot,207,10040,77,2
2021-01-01,10,Sant Martí,65,el Clot,207,10040,48,3
2021-01-01,10,Sant Martí,65,el Clot,207,10040,17,4
2021-01-01,10,Sant Martí,65,el Clot,207,10040,1,5
2021-01-01,10,Sant Martí,65,el Clot,207,10041,545,1
2021-01-01,10,Sant Martí,65,el Clot,207,10041,87,2
2021-01-01,10,Sant Martí,65,el Clot,207,10041,55,3
2021-01-01,10,Sant Martí,65,el Clot,207,10041,9,4
2021-01-01,10,Sant Martí,65,el Clot,207,10041,3,5
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10042,873,1
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10042,219,2
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10042,157,3
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10042,21,4
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10042,6,5
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10043,661,1
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10043,141,2
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10043,89,3
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10043,13,4
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10043,7,5
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10044,536,1
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10044,70,2
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10044,42,3
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10044,6,4
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10044,1,5
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10045,389,1
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10045,61,2
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10045,43,3
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10045,8,4
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10045,1,5
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10046,456,1
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10046,56,2
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10046,33,3
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10046,2,4
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10047,588,1
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10047,69,2
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10047,37,3
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10047,2,4
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10047,1,5
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10048,548,1
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10048,83,2
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10048,64,3
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10048,9,4
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10048,2,5
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10049,424,1
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10049,54,2
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10049,41,3
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10049,10,4
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10049,2,5
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10050,517,1
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10050,61,2
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10050,55,3
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10050,6,4
2021-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10050,1,5
2021-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10051,450,1
2021-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10051,117,2
2021-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10051,61,3
2021-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10051,12,4
2021-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10052,642,1
2021-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10052,156,2
2021-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10052,108,3
2021-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10052,26,4
2021-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10052,2,5
2021-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10053,493,1
2021-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10053,72,2
2021-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10053,65,3
2021-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10053,9,4
2021-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10053,3,5
2021-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10054,266,1
2021-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10054,46,2
2021-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10054,45,3
2021-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10054,9,4
2021-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,211,10055,701,1
2021-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,211,10055,118,2
2021-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,211,10055,103,3
2021-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,211,10055,28,4
2021-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,211,10055,4,5
2021-01-01,10,Sant Martí,68,el Poblenou,212,10056,588,1
2021-01-01,10,Sant Martí,68,el Poblenou,212,10056,119,2
2021-01-01,10,Sant Martí,68,el Poblenou,212,10056,72,3
2021-01-01,10,Sant Martí,68,el Poblenou,212,10056,15,4
2021-01-01,10,Sant Martí,68,el Poblenou,212,10056,1,5
2021-01-01,10,Sant Martí,68,el Poblenou,212,10057,483,1
2021-01-01,10,Sant Martí,68,el Poblenou,212,10057,89,2
2021-01-01,10,Sant Martí,68,el Poblenou,212,10057,49,3
2021-01-01,10,Sant Martí,68,el Poblenou,212,10057,11,4
2021-01-01,10,Sant Martí,68,el Poblenou,212,10057,1,5
2021-01-01,10,Sant Martí,68,el Poblenou,212,10058,378,1
2021-01-01,10,Sant Martí,68,el Poblenou,212,10058,79,2
2021-01-01,10,Sant Martí,68,el Poblenou,212,10058,36,3
2021-01-01,10,Sant Martí,68,el Poblenou,212,10058,8,4
2021-01-01,10,Sant Martí,68,el Poblenou,212,10058,1,5
2021-01-01,10,Sant Martí,68,el Poblenou,213,10059,574,1
2021-01-01,10,Sant Martí,68,el Poblenou,213,10059,109,2
2021-01-01,10,Sant Martí,68,el Poblenou,213,10059,68,3
2021-01-01,10,Sant Martí,68,el Poblenou,213,10059,11,4
2021-01-01,10,Sant Martí,68,el Poblenou,213,10059,1,5
2021-01-01,10,Sant Martí,68,el Poblenou,213,10060,499,1
2021-01-01,10,Sant Martí,68,el Poblenou,213,10060,108,2
2021-01-01,10,Sant Martí,68,el Poblenou,213,10060,57,3
2021-01-01,10,Sant Martí,68,el Poblenou,213,10060,11,4
2021-01-01,10,Sant Martí,68,el Poblenou,213,10060,2,5
2021-01-01,10,Sant Martí,68,el Poblenou,213,10061,550,1
2021-01-01,10,Sant Martí,68,el Poblenou,213,10061,98,2
2021-01-01,10,Sant Martí,68,el Poblenou,213,10061,69,3
2021-01-01,10,Sant Martí,68,el Poblenou,213,10061,10,4
2021-01-01,10,Sant Martí,68,el Poblenou,213,10061,2,5
2021-01-01,10,Sant Martí,68,el Poblenou,213,10062,442,1
2021-01-01,10,Sant Martí,68,el Poblenou,213,10062,78,2
2021-01-01,10,Sant Martí,68,el Poblenou,213,10062,66,3
2021-01-01,10,Sant Martí,68,el Poblenou,213,10062,8,4
2021-01-01,10,Sant Martí,68,el Poblenou,213,10062,4,5
2021-01-01,10,Sant Martí,68,el Poblenou,214,10063,352,1
2021-01-01,10,Sant Martí,68,el Poblenou,214,10063,51,2
2021-01-01,10,Sant Martí,68,el Poblenou,214,10063,44,3
2021-01-01,10,Sant Martí,68,el Poblenou,214,10063,4,4
2021-01-01,10,Sant Martí,68,el Poblenou,214,10063,2,5
2021-01-01,10,Sant Martí,68,el Poblenou,214,10064,527,1
2021-01-01,10,Sant Martí,68,el Poblenou,214,10064,88,2
2021-01-01,10,Sant Martí,68,el Poblenou,214,10064,71,3
2021-01-01,10,Sant Martí,68,el Poblenou,214,10064,6,4
2021-01-01,10,Sant Martí,68,el Poblenou,214,10064,5,5
2021-01-01,10,Sant Martí,68,el Poblenou,214,10065,455,1
2021-01-01,10,Sant Martí,68,el Poblenou,214,10065,100,2
2021-01-01,10,Sant Martí,68,el Poblenou,214,10065,73,3
2021-01-01,10,Sant Martí,68,el Poblenou,214,10065,7,4
2021-01-01,10,Sant Martí,68,el Poblenou,214,10065,2,5
2021-01-01,10,Sant Martí,68,el Poblenou,214,10066,554,1
2021-01-01,10,Sant Martí,68,el Poblenou,214,10066,127,2
2021-01-01,10,Sant Martí,68,el Poblenou,214,10066,117,3
2021-01-01,10,Sant Martí,68,el Poblenou,214,10066,16,4
2021-01-01,10,Sant Martí,68,el Poblenou,214,10066,2,5
2021-01-01,10,Sant Martí,68,el Poblenou,214,10067,374,1
2021-01-01,10,Sant Martí,68,el Poblenou,214,10067,147,2
2021-01-01,10,Sant Martí,68,el Poblenou,214,10067,124,3
2021-01-01,10,Sant Martí,68,el Poblenou,214,10067,25,4
2021-01-01,10,Sant Martí,68,el Poblenou,214,10067,2,5
2021-01-01,10,Sant Martí,68,el Poblenou,214,10068,361,1
2021-01-01,10,Sant Martí,68,el Poblenou,214,10068,123,2
2021-01-01,10,Sant Martí,68,el Poblenou,214,10068,115,3
2021-01-01,10,Sant Martí,68,el Poblenou,214,10068,12,4
2021-01-01,10,Sant Martí,68,el Poblenou,214,10068,1,5
2021-01-01,10,Sant Martí,68,el Poblenou,215,10069,669,1
2021-01-01,10,Sant Martí,68,el Poblenou,215,10069,193,2
2021-01-01,10,Sant Martí,68,el Poblenou,215,10069,195,3
2021-01-01,10,Sant Martí,68,el Poblenou,215,10069,28,4
2021-01-01,10,Sant Martí,68,el Poblenou,215,10069,3,5
2021-01-01,10,Sant Martí,68,el Poblenou,215,10070,552,1
2021-01-01,10,Sant Martí,68,el Poblenou,215,10070,100,2
2021-01-01,10,Sant Martí,68,el Poblenou,215,10070,56,3
2021-01-01,10,Sant Martí,68,el Poblenou,215,10070,4,4
2021-01-01,10,Sant Martí,68,el Poblenou,215,10070,1,5
2021-01-01,10,Sant Martí,68,el Poblenou,215,10071,515,1
2021-01-01,10,Sant Martí,68,el Poblenou,215,10071,107,2
2021-01-01,10,Sant Martí,68,el Poblenou,215,10071,80,3
2021-01-01,10,Sant Martí,68,el Poblenou,215,10071,8,4
2021-01-01,10,Sant Martí,68,el Poblenou,215,10071,1,5
2021-01-01,10,Sant Martí,68,el Poblenou,215,10072,538,1
2021-01-01,10,Sant Martí,68,el Poblenou,215,10072,126,2
2021-01-01,10,Sant Martí,68,el Poblenou,215,10072,95,3
2021-01-01,10,Sant Martí,68,el Poblenou,215,10072,17,4
2021-01-01,10,Sant Martí,68,el Poblenou,215,10072,4,5
2021-01-01,10,Sant Martí,68,el Poblenou,215,10073,463,1
2021-01-01,10,Sant Martí,68,el Poblenou,215,10073,77,2
2021-01-01,10,Sant Martí,68,el Poblenou,215,10073,51,3
